"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	155	1297723	11.9
	"New York"	"36"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	12	1354426	Unreliable
	"New York"	"36"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	65	1299793	5.0
	"New York"	"36"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	17	1392832	Unreliable
	"New York"	"36"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	14	1061593	Unreliable
	"New York"	"36"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	14	1365663	Unreliable
	"New York"	"36"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	192	1411550	13.6
	"New York"	"36"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	13	1349375	Unreliable
	"New York"	"36"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	178	1309962	13.6
	"New York"	"36"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	59	1277108	4.6
	"New York"	"36"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	28	1397302	2.0
	"New York"	"36"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	11	1092206	Unreliable
	"New York"	"36"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	18	1354986	Unreliable
	"New York"	"36"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	155	1401607	11.1
	"New York"	"36"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	20	1371654	1.5
	"New York"	"36"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	140	1342613	10.4
	"New York"	"36"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	64	1255091	5.1
	"New York"	"36"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	10	1473175	Unreliable
	"New York"	"36"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	25	1391505	1.8
	"New York"	"36"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	175	1398705	12.5
	"New York"	"36"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	132	1366250	9.7
	"New York"	"36"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	55	1246162	4.4
	"New York"	"36"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	20	1380230	1.4
	"New York"	"36"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	10	1341248	Unreliable
	"New York"	"36"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	109	1379215	7.9
	"New York"	"36"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	10	1410716	Unreliable
	"New York"	"36"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	124	1393001	8.9
	"New York"	"36"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	48	1238806	3.9
	"New York"	"36"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	10	1446829	Unreliable
	"New York"	"36"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	34	1368122	2.5
	"New York"	"36"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	11	1171313	Unreliable
	"New York"	"36"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	14	1337462	Unreliable
	"New York"	"36"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	131	1368467	9.6
	"New York"	"36"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	12	1431427	Unreliable
	"New York"	"36"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	110	1415946	7.8
	"New York"	"36"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	47	1231080	3.8
	"New York"	"36"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	33	1356049	2.4
	"New York"	"36"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	132	1349275	9.8
	"New York"	"36"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	135	1435462	9.4
	"New York"	"36"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	58	1225138	4.7
	"New York"	"36"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	27	1342527	2.0
	"New York"	"36"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	10	1216582	Unreliable
	"North Carolina"	"37"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	22	528501	4.2
	"North Carolina"	"37"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	122	570557	21.4
	"North Carolina"	"37"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	25	601106	4.2
	"North Carolina"	"37"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	101	617360	16.4
	"North Carolina"	"37"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	22	646608	3.4
	"North Carolina"	"37"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	84	632761	13.3
	"North Carolina"	"37"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	36	513327	7.0
	"North Carolina"	"37"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	14	337298	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	17	536197	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	134	581242	23.1
	"North Carolina"	"37"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	31	596750	5.2
	"North Carolina"	"37"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	106	616665	17.2
	"North Carolina"	"37"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	18	649819	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	71	637301	11.1
	"North Carolina"	"37"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	14	557138	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	27	528012	5.1
	"North Carolina"	"37"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	15	344460	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	15	549376	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	124	594849	20.8
	"North Carolina"	"37"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	13	594523	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	116	613117	18.9
	"North Carolina"	"37"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	13	653977	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	67	642676	10.4
	"North Carolina"	"37"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	11	584819	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	27	553583	4.9
	"North Carolina"	"37"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	11	359046	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	20	558626	3.6
	"North Carolina"	"37"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	125	601439	20.8
	"North Carolina"	"37"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	19	594174	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	125	607937	20.6
	"North Carolina"	"37"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	17	654113	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	64	640805	10.0
	"North Carolina"	"37"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	12	594545	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	36	562663	6.4
	"North Carolina"	"37"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	15	384501	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	19	566958	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	121	592198	20.4
	"North Carolina"	"37"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	19	595009	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	100	598766	16.7
	"North Carolina"	"37"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	16	654460	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	43	638515	6.7
	"North Carolina"	"37"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	14	607918	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	32	574510	5.6
	"North Carolina"	"37"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	14	406936	Unreliable
	"North Carolina"	"37"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	12	576284	Unreliable
	"North Carolina"	"37"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	108	611106	17.7
	"North Carolina"	"37"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	14	597383	Unreliable
	"North Carolina"	"37"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	103	596395	17.3
	"North Carolina"	"37"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	15	654655	Unreliable
	"North Carolina"	"37"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	64	641468	10.0
	"North Carolina"	"37"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	41	585516	7.0
	"North Carolina"	"37"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	16	427657	Unreliable
	"North Carolina"	"37"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	17	589135	Unreliable
	"North Carolina"	"37"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	123	625177	19.7
	"North Carolina"	"37"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	123	588723	20.9
	"North Carolina"	"37"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	18	661005	Unreliable
	"North Carolina"	"37"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	61	646009	9.4
	"North Carolina"	"37"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	14	636979	Unreliable
	"North Carolina"	"37"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	36	600948	6.0
	"North Carolina"	"37"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	10	449250	Unreliable
	"North Carolina"	"37"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	10	260982	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	19	604156	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	128	647737	19.8
	"North Carolina"	"37"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	15	602207	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	105	590111	17.8
	"North Carolina"	"37"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	16	670517	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	76	655816	11.6
	"North Carolina"	"37"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	14	654638	Unreliable
	"North Carolina"	"37"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	28	617764	4.5
	"North Carolina"	"37"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	16	470588	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	11	619341	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	140	649620	21.6
	"North Carolina"	"37"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	15	610465	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	118	591185	20.0
	"North Carolina"	"37"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	16	680212	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	66	662610	10.0
	"North Carolina"	"37"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	13	672645	Unreliable
	"North Carolina"	"37"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	31	635454	4.9
	"North Carolina"	"37"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	16	492505	Unreliable
	"North Carolina"	"37"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	16	631679	Unreliable
	"North Carolina"	"37"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	128	664569	19.3
	"North Carolina"	"37"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	22	620566	3.5
	"North Carolina"	"37"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	119	603309	19.7
	"North Carolina"	"37"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	18	681401	Unreliable
	"North Carolina"	"37"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	57	665631	8.6
	"North Carolina"	"37"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	11	687104	Unreliable
	"North Carolina"	"37"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	45	649401	6.9
	"North Carolina"	"37"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	18	508196	Unreliable
	"North Carolina"	"37"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	11	299018	Unreliable
	"North Carolina"	"37"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	27	641978	4.2
	"North Carolina"	"37"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	105	672065	15.6
	"North Carolina"	"37"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	10	627715	Unreliable
	"North Carolina"	"37"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	106	609477	17.4
	"North Carolina"	"37"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	14	677353	Unreliable
	"North Carolina"	"37"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	59	659127	9.0
	"North Carolina"	"37"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	11	698005	Unreliable
	"North Carolina"	"37"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	35	659936	5.3
	"North Carolina"	"37"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	16	526246	Unreliable
	"North Carolina"	"37"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	16	646245	Unreliable
	"North Carolina"	"37"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	93	674919	13.8
	"North Carolina"	"37"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	14	630287	Unreliable
	"North Carolina"	"37"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	110	616306	17.8
	"North Carolina"	"37"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	37	654333	5.7
	"North Carolina"	"37"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	12	703512	Unreliable
	"North Carolina"	"37"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	33	665134	5.0
	"North Carolina"	"37"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	19	651169	Unreliable
	"North Carolina"	"37"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	106	680833	15.6
	"North Carolina"	"37"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	14	638343	Unreliable
	"North Carolina"	"37"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	87	624292	13.9
	"North Carolina"	"37"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	11	668767	Unreliable
	"North Carolina"	"37"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	53	647693	8.2
	"North Carolina"	"37"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	10	703190	Unreliable
	"North Carolina"	"37"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	39	666509	5.9
	"North Carolina"	"37"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	17	562458	Unreliable
	"North Carolina"	"37"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	10	655654	Unreliable
	"North Carolina"	"37"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	115	692234	16.6
	"North Carolina"	"37"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	21	640353	3.3
	"North Carolina"	"37"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	105	627081	16.7
	"North Carolina"	"37"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	19	667286	Unreliable
	"North Carolina"	"37"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	49	645118	7.6
	"North Carolina"	"37"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	40	665126	6.0
	"North Carolina"	"37"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	26	567962	4.6
	"North Carolina"	"37"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	10	361714	Unreliable
	"North Carolina"	"37"	"2013"	"2013"	"15-24 years"	"15-24"	"Female"	"F"	11	659068	Unreliable
	"North Carolina"	"37"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	116	704061	16.5
	"North Carolina"	"37"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	16	645009	Unreliable
	"North Carolina"	"37"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	109	629536	17.3
	"North Carolina"	"37"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	15	667562	Unreliable
	"North Carolina"	"37"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	59	641402	9.2
	"North Carolina"	"37"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	35	665579	5.3
	"North Carolina"	"37"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	22	577562	3.8
	"North Carolina"	"37"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	13	661508	Unreliable
	"North Carolina"	"37"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	107	709694	15.1
	"North Carolina"	"37"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	12	655619	Unreliable
	"North Carolina"	"37"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	106	636631	16.7
	"North Carolina"	"37"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	13	665767	Unreliable
	"North Carolina"	"37"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	43	636991	6.8
	"North Carolina"	"37"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	33	666476	5.0
	"North Carolina"	"37"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	10	654558	Unreliable
	"North Carolina"	"37"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	12	588034	Unreliable
	"North Carolina"	"37"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	14	401750	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	16	664735	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	104	715559	14.5
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	16	663688	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	131	644899	20.3
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	14	663459	Unreliable
	"North Carolina"	"37"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	71	632353	11.2
	"North Carolina"	"37"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	38	668573	5.7
	"North Carolina"	"37"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	14	601543	Unreliable
	"Ohio"	"39"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	15	765265	Unreliable
	"Ohio"	"39"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	69	779600	8.9
	"Ohio"	"39"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	13	773972	Unreliable
	"Ohio"	"39"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	66	765685	8.6
	"Ohio"	"39"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	10	921019	Unreliable
	"Ohio"	"39"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	34	895854	3.8
	"Ohio"	"39"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	18	747403	Unreliable
	"Ohio"	"39"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	14	766022	Unreliable
	"Ohio"	"39"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	58	779774	7.4
	"Ohio"	"39"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	12	762753	Unreliable
	"Ohio"	"39"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	59	757141	7.8
	"Ohio"	"39"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	12	915233	Unreliable
	"Ohio"	"39"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	32	890083	3.6
	"Ohio"	"39"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	28	768978	3.6
	"Ohio"	"39"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	10	777748	Unreliable
	"Ohio"	"39"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	93	794499	11.7
	"Ohio"	"39"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	12	743533	Unreliable
	"Ohio"	"39"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	73	737699	9.9
	"Ohio"	"39"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	15	900970	Unreliable
	"Ohio"	"39"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	50	877182	5.7
	"Ohio"	"39"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	24	800763	3.0
	"Ohio"	"39"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	12	783964	Unreliable
	"Ohio"	"39"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	110	802292	13.7
	"Ohio"	"39"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	16	733813	Unreliable
	"Ohio"	"39"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	89	729282	12.2
	"Ohio"	"39"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	14	882134	Unreliable
	"Ohio"	"39"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	45	859663	5.2
	"Ohio"	"39"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	27	807566	3.3
	"Ohio"	"39"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	10	521442	Unreliable
	"Ohio"	"39"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	12	787976	Unreliable
	"Ohio"	"39"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	114	809040	14.1
	"Ohio"	"39"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	15	728860	Unreliable
	"Ohio"	"39"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	78	724296	10.8
	"Ohio"	"39"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	36	841608	4.3
	"Ohio"	"39"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	33	821095	4.0
	"Ohio"	"39"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	13	787525	Unreliable
	"Ohio"	"39"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	105	809777	13.0
	"Ohio"	"39"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	14	725794	Unreliable
	"Ohio"	"39"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	88	718729	12.2
	"Ohio"	"39"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	49	826967	5.9
	"Ohio"	"39"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	12	864430	Unreliable
	"Ohio"	"39"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	24	832902	2.9
	"Ohio"	"39"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	21	785427	2.7
	"Ohio"	"39"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	123	810921	15.2
	"Ohio"	"39"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	14	721949	Unreliable
	"Ohio"	"39"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	112	713266	15.7
	"Ohio"	"39"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	13	829324	Unreliable
	"Ohio"	"39"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	49	813825	6.0
	"Ohio"	"39"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	33	843613	3.9
	"Ohio"	"39"	"2006"	"2006"	"5-14 years"	"5-14"	"Male"	"M"	11	799848	Unreliable
	"Ohio"	"39"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	18	783854	Unreliable
	"Ohio"	"39"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	123	811757	15.2
	"Ohio"	"39"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	22	714622	3.1
	"Ohio"	"39"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	120	705843	17.0
	"Ohio"	"39"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	12	815403	Unreliable
	"Ohio"	"39"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	73	801968	9.1
	"Ohio"	"39"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	10	885114	Unreliable
	"Ohio"	"39"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	34	852702	4.0
	"Ohio"	"39"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	13	615683	Unreliable
	"Ohio"	"39"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	15	783204	Unreliable
